"","ES740463","ES740496","ES740562","ES740637","ES740640","ES740691","ES740706","ES740712","ES740724","ES740772","ES740790","ES740871"
"ACOT11",0.473251779085518,0.213680086015367,0.435485049789194,0.546523581312866,0.454535896601998,0.39736726056309,0.371747268478257,0.45980775074693,0.424291369067723,0.598184438672423,0.278771443386491,0.356046125702234
"ACOT12",0.0345853972605386,0.0460033371243184,0,0.0837206464521731,0.0377158556682423,0.0355655137776847,0.0379647194229209,0.0164987227436069,0,0.0711192747939419,0.125695774994932,0.0443152599891819
"ACOT13",15.8129961752851,20.4684593115304,15.570186185244,13.5189647718188,15.9915013446094,10.2451019419838,15.4294011174195,12.1487785452888,14.8324413246477,15.3750395469229,13.7067514286652,14.6045474363817
"ACOT2",7.99455260040234,15.3495334441779,9.40547616956533,10.5772885137234,12.3910140252071,14.9657021622562,10.2545277276038,9.14960697347538,12.5108526687309,9.98763669307435,15.5905307411495,9.93323558800277
"ACOT4",2.19098930918127,9.483474984861,3.18831474068567,2.86922210400379,1.80177041570412,4.56156323206502,5.79582393794686,1.49068963566295,5.28127124546166,2.01266493824934,5.06924177974727,2.76135476935131
"ACOT6",0.149802200376871,0.0332095897486619,0.0751269382538038,0.151093838836949,0.0272268963961737,0.0513491496743146,0.0274065499542157,0.071462095744675,0.0677739630467539,0.0513406654118715,0.0302463935709798,0.021327316608488
"ACOT7",11.2955709822077,18.5067744984163,9.71284702918828,10.781754151727,11.1416894147699,14.8062485560618,14.6609224760509,10.3144169331258,13.1597672247354,8.64801237587574,8.82416063683825,10.9326506083483
"ACOT8",14.818393062613,16.9113772032118,14.44288067997,13.6077873560086,11.6018095312339,15.6591142488149,15.1005935832715,15.169791172391,16.5819414186276,15.4161196179388,13.2071356857301,15.4211438977314
"ACOT9",27.5546800745748,21.5155964754111,32.5779433137759,28.6062983846269,29.2708714856692,20.5600424558033,21.4324399970754,24.5783829671903,29.721353947868,24.2237329896366,17.7029031675898,25.5746530773282
"ACOX1",26.1240773163744,18.7327937238919,25.7253096446615,24.4378000611538,23.5200395564227,16.8093387347476,18.1006238338036,23.2248792616789,23.5548874791042,21.7753662468225,20.9622911716848,25.910334562888
"ACOX2",0.57697814974696,0.354212459218268,1.02388538360586,0.38946087017187,0.786503349074403,0.593329149284115,0.219238061914681,1.48207987564987,0.923673608502225,1.10660419590278,0.241955325186425,0.435996626267269
"ACOX3",18.154357023433,19.2624859819678,16.3726979353402,15.7923076065337,14.9143359988567,14.2454770999227,15.3638510931715,14.9531493371779,18.4428355021643,16.1822747130937,13.8826778371038,18.6168952609502
"ACOXL",0.067504819025665,0.0483488371747871,0.145833382568652,0.0251397656686474,0.039638814890402,0.0427186707291764,0.0399003670713046,0.0148627862247769,0.0892729139067313,0.042711612454288,0.0251627482811089,0.0487925352057818
"ACP1",67.5440836630036,108.085487495514,66.7556603080448,71.0144384032018,67.097060278802,98.5249712701228,86.7809101129239,68.2565168511332,83.214701943031,64.6240505836924,76.5270474722599,74.3690810135472
"ACP2",43.8800341627848,29.9767925119086,29.9318099403429,30.1949240840968,28.0286128354352,28.8595412182552,28.4140317219643,23.9761484675946,32.41152963861,29.85624001513,18.3046155976678,42.8601871677212
"ACP5",71.1488091015031,51.6680121766003,30.7987588992758,37.0244090268769,49.3170409704462,36.7917624940696,65.8815341477347,33.6360178401179,65.2334184671387,58.2564500334134,37.8856855091153,57.189159300583
"ACP6",1.26977547875245,1.68427143232766,1.81639350909489,1.47693503049231,1.7318490071473,2.82611496354145,3.15653390866412,1.46456876763857,2.61474432162726,1.89467518004732,4.20775681388368,2.1935037543849
"ACRBP",28.9973562676127,40.4939882523422,23.3282660435512,20.8393279819804,24.4269833114156,23.1117489883909,12.8976236258259,43.5469608227645,23.1304561527332,19.8244978488113,9.69011315395499,27.974123272494
"ACRV1",0.0432185325930214,0,0.0866976859182969,0,0.0942608191076905,0.0222216518840195,0.0711620912463767,0,0,0.0666539408059881,0.0523572314590878,0
"ACSBG1",0.442515234156148,1.30878308465667,0.266309690425211,0.252045588791336,0.465537156617836,0.219497448279521,0.171442298866762,0.392395432537474,0.34387994251349,0.272988298801746,0.145058704169511,0.462500188445434
"ACSBG2",0.159978783469874,0.114581273826758,0.0987453190934824,0.0595784002747841,0.107359435978182,0.189822030671585,0.135084793653068,0.117410405831354,0.211566705455204,0.164485244698579,0.208715032631078,0.136656931224739
"ACSF2",15.1982476608737,10.5994045641645,12.1908544478653,12.0184006373523,10.4534467897188,13.0479544578583,9.48624516259841,10.2347807246574,14.559851136389,12.2859221962462,8.793775003567,10.976169531084
"ACSF3",11.1991953701348,11.4007553231469,11.092842510102,10.0781176600803,9.36595708949705,10.307449572614,12.0155185185517,9.12445362612433,10.673406401743,10.6019918306926,15.3231529437155,11.7344578752738
"ACSL1",99.8236251870932,42.1011569258369,172.053405719603,65.8971466118175,129.40162204598,43.9055571814136,34.2206207208891,115.812504568203,66.3780890011924,140.03515932363,51.5729313987927,82.6425174014211
"ACSL3",21.7608478893235,19.8947576198272,22.9795561196575,18.6283995036159,21.9779031544957,14.3131743064834,19.5603715147651,16.3687428309524,23.8777049461071,19.044895084956,25.0761130292405,21.6348463693517
"ACSL4",92.6724675026677,55.630101147591,98.7820996883922,77.4203768435083,67.1264073916078,64.718629532628,48.4629821875777,73.016627401726,92.5381991792329,77.9600043574199,40.5158389301078,93.0621272151555
"ACSL5",100.57987085672,125.233692215757,93.4906624655039,96.9383399720226,101.318775956923,89.8887169540309,121.267953588822,77.6656613430972,111.44198926652,92.5817153551286,80.4069384097694,84.206428676825
"ACSL6",4.80445723991512,15.1017092244975,4.78389653891366,5.79693435350729,6.84514708739729,8.62874482841176,16.207991118499,4.150482024558,8.93622990600598,7.16975896546678,13.6514257111722,9.24212790237435
"ACSM1",0.930824226270702,0.707499598532621,0.859533118472813,0.572251468470026,0.40280822864071,0.41022980547019,0.583871202159404,1.14182539815238,1.35027798500638,0.729176932370071,1.57513019699907,0.76988567258345
"ACSM3",2.07858698060434,3.18553813911878,1.78458990010484,2.19449818191894,2.25440877411695,3.45019107498111,3.51553049095133,1.87537092912697,2.62187772436889,2.4275110814603,5.1867611170756,2.21463594025032
"ACSM4",0.0171251472507269,0.0455576043463678,0.0515303464243895,0.0414547326901858,0,0,0,0.0163388643076575,0.0619824859192221,0.0176075475443621,0,0.0146286277423581
"ACSM5",0.0749263003230769,0,0.107360306243765,0.14250783517657,0.0233451915100172,0.0880567300496194,0.0117496160414364,0.0102123055488437,0.0581115131044335,0.0550263629414394,0.0129671013568243,0.118863598771555
"ACSS1",45.8257846817782,52.0993350809328,48.2746376737303,48.8723704857446,43.1820487832476,53.7044987155832,52.6982892957177,38.3106587739715,61.9837250697144,40.4473588603293,50.1942259700675,52.2034085608144
"ACSS2",33.0832555270631,15.7184759796326,33.1343629634756,31.53091756589,21.101913445727,26.7312244887633,17.6565966960181,36.4998055431955,34.0894725960241,33.3254039676474,24.7640675972508,31.8507177332143
"ACSS3",0.0137835872429084,0,0.00691257341420052,0.00278048667407502,0,0,0,0,0.00623601208862361,0.00944790582559109,0.00278302857715108,0.00196236723085952
"ACTA1",0.283739061806358,0.150964797278867,0.62610807091431,0.583818507976935,0.618842768924403,0.320957945907447,0.124585226413946,0.460209523164648,0.359436228546285,0.670983004113613,0.61872589176435,0.387800518184038
"ACTA2",16.2207023938769,22.4289378356389,15.5833700965056,12.1108413570666,4.91185653385865,9.08772971840213,18.1029011178259,7.72437378815806,18.301406788096,11.7388206012014,7.61504791686786,8.65697710435846
"ACTB",6283.88462085584,4984.80414301907,4982.90237043359,4100.08530564425,3974.05119819241,5228.26395049511,3981.43661552641,5085.18820244771,4834.44562901891,5036.54846707407,2628.25098301203,5075.17765233205
"ACTBL2",0.0455465172584652,0.0605831349137185,0.0913676936959289,0.0551270792091573,0.0496691091379017,0.124899363345255,0.116659305155865,0.101395693711694,0.068687642099997,0.046829522477507,0.0183924920104133,0.0648445077269525
"ACTC1",0.0740943052227957,0.172472336629186,0.0557382830101365,0.0448399008181617,0.101001085102837,0.0190485164403189,0.122001035036365,0.0530192579345864,0.067043937826163,0.0190453691123951,0.0448808931677682,0.0158231925405332
"ACTG1",2947.07383924129,2727.95993084167,3135.67660445155,2802.69343083053,2342.45424555541,3367.69851178893,2981.51379923033,2778.89987923215,3136.13890456543,3192.29815332453,2305.97644841771,2797.7600692463
"ACTG2",0.0890453733719245,0.0740266242232702,0.100478090863196,0.121247750703531,0.0121381519226185,0.183137665277692,0.219928394305911,0.10619618706394,0.241717057394773,0.114442128751994,0,0.0665562257740088
"ACTL6A",21.6605146627903,32.7955382332895,17.9675931367127,17.0065837024826,14.994916277473,17.1963234540582,21.9235438655428,13.6486043737769,31.0786487416223,15.7071852912256,19.6419980897728,31.5526020369467
"ACTL6B",0,0.0237470930063033,0,0.0432169077750801,0.077876257537204,0.0183590499361659,0,0.0170334035732608,0.0161543158272215,0,0.0216282081974304,0
"ACTL7A",0.0853500799598603,0.0378424500221171,0.0570716155122793,0.0688687946838299,0.248201191024006,0.0292562727352986,0.0936895943102867,0.0542875478069317,0.0257428936321115,0.204760071677863,0.206795262282071,0.0243025559475661
"ACTL7B",0,0,0.0912370751202378,0.0366988466310187,0.132261606796567,0,0.0332835799658417,0.0578575652467014,0.0274357787029866,0.374100602722386,0.110197189443377,0.077702167800903
"ACTL9",0.0303860958023285,0.121253065149663,0,0.0367777123472745,0.0331364591526498,0,0.0333551062838198,0,0,0,0.110434002887739,0.0259563831789549
"ACTN1",65.2927951275527,51.7039356899731,71.0954083064065,52.5913337243743,56.1701005019357,41.0016228445258,43.4305990127064,65.3604398088349,61.1106973909984,71.6077778607726,95.1421159065352,69.5825821346449
"ACTN2",0.00699867839301279,0,0.0350989022969842,0.0338833106330937,0.0915858709330457,0,0.0307300632715476,0.0868054396256193,0.0189981790490736,0.0503707749334589,0.0593500014419506,0.00597840470513464
"ACTN3",0.147117883491505,2.38085883685392,0.270529354340143,0.356127304763897,0.521410804077129,0.378217653020204,0.565224448448822,0.105272341621563,0.066559516310078,0.0252103440851936,0.178226437030386,0.198978932785723
"ACTN4",222.20629045513,217.992431490422,187.585499111213,228.362841867462,207.791895251488,196.895252320903,253.773845307731,179.164036058881,178.098283212051,192.525623849883,107.626499394492,198.177087627873
"ACTR10",44.9605583256144,65.3217090340179,41.3565455916442,40.0411765971539,29.2852133623279,51.6778846675564,49.8608876478879,41.7339051985966,60.1635516318602,40.3528414494225,37.7367305917957,56.1334709118115
"ACTR1A",109.769957123233,111.755299098398,106.115872292316,94.3341448107216,90.2810837888176,89.3225242629181,87.3157432784195,97.1051980225918,102.631342510202,93.0648381720588,61.1585326812254,102.727123261543
"ACTR1B",112.864546483254,165.452364491967,135.127011752845,133.186057244557,134.884134718713,166.487972918916,147.166189531104,103.001260073179,157.364847031504,114.744443700312,175.690369993824,164.385222786316
"ACTR2",804.288442292916,742.345758606267,764.965837605326,701.018815086445,691.056029632142,858.572959848431,648.425834314992,709.994670632202,853.132826109522,704.042766205208,381.326938728895,803.693415626254
"ACTR3",165.943968484998,165.561583654133,149.740404281571,130.232360824357,92.1878484458228,128.632226937279,137.243334671489,115.448080488267,161.145458651629,122.838868254347,89.734360375372,155.708453361412
"ACTR3B",2.97862427955534,4.86115293130226,2.86753603617997,3.39209681305519,3.44788597986679,3.20061875341334,3.75663545632392,2.64031327818668,3.33235860791254,2.37472736515641,3.88144477391734,3.07372869837427
"ACTR3C",0.4136836460717,0.593927294557648,0.454448199093482,0.516595916159704,0.501253063219341,0.398397067531189,0.627096651452397,0.300716038811648,0.374320004263953,0.36457435672427,0.572752450890219,0.437513723156354
"ACTR5",22.9665437187003,29.2416500736274,27.3289010601356,31.7685503825635,34.5258746578192,20.0893417379236,34.9365076243809,19.7192643543674,24.8952277494504,21.9524985209216,48.2613213363213,24.7542571641181
"ACTR6",23.3843997989998,44.9993773305092,19.3263079934823,21.2476216095627,19.9810502285031,28.3028082748411,31.298934124831,13.341858951171,38.5336483252481,14.9726170744838,27.52047403793,35.2753033640052
"ACTR8",27.6631808090618,37.1892248819569,25.447616596937,22.7432420744668,23.3941751395638,28.2081682215422,26.713852133859,20.709327430052,36.4616101984312,20.1562225140105,28.2918936103228,33.5012367624178
"ACVR1",30.0436282243706,24.88661422642,30.5425884365902,39.3428592717674,29.9647674615048,21.0510767691272,31.8774452941017,31.058160573226,29.163963302734,36.799224131856,40.2161855147084,26.6344241634788
"ACVR1B",33.0550239950305,17.5212750744238,33.643475259163,25.2080602547573,30.2993972776828,28.4870933696678,17.9407790476181,25.543169170101,26.3143012440527,25.4838348805186,22.6153535641509,27.8519790352782
"ACVR1C",2.23948278062118,2.58621422442404,1.61183819880612,3.5044358535387,3.26987387512077,2.65465292238016,4.07316908226113,1.03256966551862,3.06077716818592,4.39318229333499,11.5899676945689,2.40927068395497
"ACVR2A",8.86798979056888,8.28670425789063,9.4358020767832,13.8307241533364,8.96043156395733,9.62667944611878,12.0453317191145,6.72849027700876,8.55395074141941,7.7176573356213,13.5086407316494,8.23269812261289
"ACVR2B",3.30870820958688,4.64174696809969,3.09111752720696,5.9890461351295,3.26357304365653,3.66911662517951,4.74383733814327,1.94303792646361,3.86392719611978,2.94369493686265,5.69348637110122,3.30395917442342
"ACVRL1",3.95032720417322,1.11458639635793,3.33617011948261,2.22504789032674,1.32406905276115,2.30371475385255,1.06061304294699,2.68395075727318,4.5338108207237,3.92094281178264,0.383265276970873,2.63674159268966
"ACY1",8.6148149249944,9.44164724974284,8.77580222769074,7.58123484935118,7.74073854641113,11.230565247095,7.40764200040275,8.34770101921217,8.78570595868998,6.78151322647089,8.1643443263165,9.40564440367389
"ACY3",3.71282185908539,1.60503327960327,5.77222569057563,2.24690093815296,3.30658840536522,6.49066735248678,2.24157992163824,2.65676369081407,3.4715165180739,3.27660919951907,2.32392020859217,3.01298515290416
"ACYP1",7.50507916088526,16.3041771736721,7.0557514808413,10.5929602631657,8.56923904068281,13.4274608817655,13.3518843973566,6.26262416102544,10.8569904308341,7.03918109972768,12.9112845661253,8.86283079021581
"ACYP2",5.71682194522438,6.10378745605528,5.2540779976591,4.75769052395765,4.19345762282325,7.49572936322032,6.20974782079063,5.75600020636336,6.87392823659754,6.11508281750602,4.2651314550691,6.45282797166677
"ADA",47.5533637206903,47.384149642877,46.166934418905,37.7797315289625,38.633831936018,59.1346240245075,40.4469552254178,31.2936307886176,49.3959756766835,34.6861666170658,35.8750762085378,44.6843802845611
"ADAD2",0.0412736460618346,0.0960743495210011,0.0517476153787451,0.0624442792955427,0.0675142257024069,0.0530541263054369,0.0453064737263075,0.0295339578375585,0.0746925894536187,0.0636544324019239,0.237505188728971,0.0616992888408532
"ADAL",3.31421475471619,2.75522602637486,3.78425419878726,3.03537350925594,3.23502917471516,4.929625831203,5.33525802939372,3.29615073904108,5.22121912038247,3.34672373869015,2.39287796560591,3.64626072542427
"ADAM10",60.826479248625,48.0332520087258,55.4981422505963,55.5475984178806,44.8399686887971,54.0602475589764,42.2771494601702,49.0245808576349,62.9726308213292,50.9097174120573,35.1509885387474,62.3269305698925
"ADAM11",0.229148916110807,0.152399794053334,0.256359815409874,0.448026351619654,0.422890892788773,0.235642773500226,0.232189794500956,0.27748911435118,0.390764609571668,0.317159013995111,0.918225960986939,0.248443519694182
"ADAM12",0.413004362580614,0.246064198607301,0.267536221155483,0.442600745144786,0.225193494411842,1.34491026420815,4.01883700251043,0.406355509342464,0.338670480048338,0.544067861854801,1.48015911159177,0.334421409079282
"ADAM15",69.1756823874427,39.5321579481274,106.141047662567,70.1893255798289,56.179061638652,75.6015191859199,37.0303283348883,75.558025791724,72.9701830488111,75.2843134437772,30.4476028346516,77.7921161639431
